ags	source_page	source_row	field	printed_percentage	method
01061050	105	23	gruene	4.1	ocr
01061052	104	24	without_certificate	95.6	ocr
01061052	104	24	with_certificate	4.4	ocr
01061052	104	24	number_voters	81.7	ocr
01061052	104	24	invalid_votes	0.3	ocr
01061052	105	24	spd	47.2	ocr
01061052	105	24	fdp	0.6	ocr
01061052	105	24	gruene	0.9	visual
01061053	104	25	number_voters	89.2	ocr
01061053	105	25	gruene	3.0	ocr
01061054	106	1	without_certificate	96.4	ocr
01061054	106	1	with_certificate	3.6	ocr
01061054	106	1	number_voters	76.5	ocr
01061054	107	1	fdp	1.8	visual
01061054	107	1	gruene	1.8	ocr
01061055	106	2	without_certificate	91.2	ocr
01061055	106	2	with_certificate	8.8	ocr
01061055	106	2	number_voters	74.4	ocr
01061055	106	2	invalid_votes	0.4	ocr
01061055	107	2	spd	43.1	ocr
01061055	107	2	fdp	2.1	ocr
01061055	107	2	dgl	0.4	ocr
01061055	107	2	gruene	3.5	ocr
01061056	106	3	without_certificate	94.4	ocr
01061056	106	3	with_certificate	5.6	ocr
01061056	106	3	number_voters	76.9	ocr
01061056	106	3	invalid_votes	0.2	ocr
01061056	107	3	spd	44.5	ocr
01061056	107	3	fdp	1.3	ocr
01061056	107	3	dkp	0.1	ocr
01061056	107	3	dgl	0.4	ocr
01061056	107	3	gruene	2.5	ocr
01061057	106	4	without_certificate	95.8	ocr
01061057	106	4	with_certificate	4.2	ocr
01061057	106	4	number_voters	78.5	ocr
01061057	107	4	spd	42.2	ocr
01061057	107	4	fdp	2.0	ocr
01061057	107	4	gruene	4.5	ocr
01061058	106	5	without_certificate	98.6	ocr
01061058	106	5	with_certificate	1.4	ocr
01061058	106	5	number_voters	89.6	ocr
01061058	107	5	spd	23.3	ocr
01061058	107	5	dkp	1.6	ocr
01061058	107	5	gruene	1.6	ocr
01061059	106	6	without_certificate	91.5	ocr
01061059	106	6	with_certificate	8.5	ocr
01061059	106	6	number_voters	89.4	ocr
01061059	106	6	invalid_votes	2.4	ocr
01061059	107	6	spd	9.8	ocr
01061059	107	6	fdp	7.3	ocr
01061059	107	6	gruene	14.6	ocr
01061060	106	7	without_certificate	94.0	ocr
01061060	106	7	with_certificate	6.0	ocr
01061060	106	7	number_voters	83.2	ocr
01061060	107	7	spd	37.4	ocr
01061060	107	7	fdp	0.8	ocr
01061060	107	7	gruene	4.1	ocr
01061061	106	8	without_certificate	92.0	ocr
01061061	106	8	with_certificate	8.0	ocr
01061061	106	8	number_voters	79.8	ocr
01061061	106	8	invalid_votes	0.4	ocr
01061061	107	8	cdu	35.3	ocr
01061061	107	8	fdp	0.8	ocr
01061061	107	8	dkp	0.2	ocr
01061061	107	8	dgl	0.2	ocr
01061061	107	8	gruene	2.1	ocr
01061062	106	9	without_certificate	87.2	ocr
01061062	106	9	with_certificate	12.8	ocr
01061062	106	9	number_voters	84.8	ocr
01061062	107	9	spd	34.0	ocr
01061062	107	9	fdp	0.9	ocr
01061063	106	10	without_certificate	95.1	ocr
01061063	106	10	with_certificate	4.9	ocr
01061063	106	10	number_voters	81.8	visual
01061063	107	10	spd	30.2	ocr
01061063	107	10	fdp	1.0	ocr
01061063	107	10	gruene	2.0	ocr
01061064	106	11	without_certificate	91.6	ocr
01061064	106	11	with_certificate	8.4	ocr
01061064	106	11	number_voters	78.3	ocr
01061064	106	11	invalid_votes	3.6	ocr
01061064	107	11	spd	26.9	ocr
01061064	107	11	gruene	1.9	ocr
01061065	106	12	without_certificate	93.3	ocr
01061065	106	12	with_certificate	6.7	ocr
01061065	106	12	number_voters	83.3	ocr
01061065	106	12	invalid_votes	1.2	ocr
01061065	107	12	spd	42.1	ocr
01061065	107	12	fdp	0.9	ocr
01061065	107	12	ssw	0.6	ocr
01061065	107	12	dkp	0.3	ocr
01061065	107	12	gruene	1.2	ocr
01061066	106	13	without_certificate	97.5	ocr
01061066	106	13	with_certificate	2.5	ocr
01061066	106	13	number_voters	86.6	ocr
01061066	106	13	invalid_votes	0.4	ocr
01061066	107	13	spd	13.8	ocr
01061066	107	13	fdp	0.4	ocr
01061066	107	13	gruene	2.5	ocr
01061067	106	14	without_certificate	96.6	ocr
01061067	106	14	with_certificate	3.4	ocr
01061067	106	14	number_voters	87.7	ocr
01061067	106	14	invalid_votes	1.4	ocr
01061067	107	14	spd	47.7	ocr
01061067	107	14	fdp	0.4	ocr
01061067	107	14	gruene	2.1	ocr
01061068	106	15	without_certificate	97.3	ocr
01061068	106	15	with_certificate	2.7	ocr
01061068	106	15	number_voters	88.3	ocr
01061068	107	15	fdp	2.0	ocr
01061068	107	15	gruene	1.0	ocr
01061069	106	16	number_voters	96.6	ocr
01061069	107	16	spd	17.9	ocr
01061069	107	16	fdp	3.6	ocr
01061070	106	17	without_certificate	97.5	ocr
01061070	106	17	with_certificate	2.5	ocr
01061070	106	17	number_voters	82.5	ocr
01061070	107	17	spd	15.2	ocr
01061070	107	17	fdp	7.6	ocr
01061070	107	17	gruene	1.5	ocr
01061071	106	18	without_certificate	95.7	ocr
01061071	106	18	with_certificate	4.3	ocr
01061071	106	18	number_voters	86.1	ocr
01061071	106	18	invalid_votes	1.0	ocr
01061071	107	18	spd	27.9	ocr
01061071	107	18	fdp	3.0	ocr
01061071	107	18	dgl	0.5	ocr
01061071	107	18	gruene	6.1	ocr
01061072	106	19	without_certificate	92.5	ocr
01061072	106	19	with_certificate	7.5	ocr
01061072	106	19	number_voters	82.2	ocr
01061072	106	19	invalid_votes	0.3	visual
01061072	107	19	cdu	40.7	ocr
01061072	107	19	fdp	2.3	ocr
01061072	107	19	dkp	0.3	ocr
01061072	107	19	dgl	0.3	ocr
01061072	107	19	gruene	2.1	ocr
01061073	106	20	without_certificate	95.0	ocr
01061073	106	20	with_certificate	5.0	ocr
01061073	106	20	invalid_votes	0.5	ocr
01061073	107	20	spd	23.6	ocr
01061073	107	20	fdp	1.0	ocr
01061073	107	20	dgl	0.2	ocr
01061073	107	20	gruene	3.7	ocr
01061074	106	21	without_certificate	95.5	ocr
01061074	106	21	with_certificate	4.5	ocr
01061074	106	21	number_voters	83.5	ocr
01061074	106	21	invalid_votes	0.3	ocr
01061074	107	21	spd	46.4	ocr
01061074	107	21	fdp	1.5	ocr
01061074	107	21	dkp	0.2	ocr
01061074	107	21	dgl	0.7	ocr
01061074	107	21	gruene	4.1	ocr
01061075	106	22	without_certificate	92.4	ocr
01061075	106	22	with_certificate	7.6	ocr
01061075	106	22	number_voters	83.8	ocr
01061075	106	22	invalid_votes	0.4	ocr
01061075	107	22	spd	23.2	ocr
01061075	107	22	gruene	9.5	ocr
01061076	106	23	without_certificate	93.1	ocr
01061076	106	23	with_certificate	6.9	ocr
01061076	106	23	number_voters	86.2	ocr
01061076	107	23	spd	28.0	ocr
01061076	107	23	gruene	4.0	ocr
01061077	106	24	without_certificate	91.8	ocr
01061077	106	24	with_certificate	8.2	ocr
01061077	106	24	number_voters	78.5	ocr
01061077	106	24	invalid_votes	0.2	ocr
01061077	107	24	spd	39.4	ocr
01061077	107	24	fdp	2.1	ocr
01061077	107	24	gruene	4.3	ocr
01061078	106	25	without_certificate	96.2	ocr
01061078	106	25	with_certificate	3.8	ocr
01061078	106	25	number_voters	77.0	ocr
01061078	106	25	invalid_votes	1.2	ocr
01061078	107	25	spd	40.1	ocr
01061078	107	25	fdp	1.9	ocr
01061078	107	25	gruene	4.9	ocr
01061079	108	1	without_certificate	85.7	ocr
01061079	108	1	with_certificate	14.3	ocr
01061079	108	1	number_voters	71.4	ocr
01061079	108	1	invalid_votes	0.1	ocr
01061079	109	1	spd	42.7	ocr
01061079	109	1	fdp	3.5	ocr
01061079	109	1	dkp	0.1	ocr
01061079	109	1	dgl	0.8	ocr
01061079	109	1	gruene	2.3	ocr
01061080	108	2	without_certificate	85.5	ocr
01061080	108	2	with_certificate	14.5	ocr
01061080	108	2	number_voters	71.8	ocr
01061080	108	2	invalid_votes	1.2	ocr
01061080	109	2	spd	31.3	ocr
01061080	109	2	fdp	3.6	ocr
01061080	109	2	gruene	3.6	ocr
01061081	108	3	without_certificate	96.7	ocr
01061081	108	3	with_certificate	3.3	ocr
01061081	108	3	number_voters	86.7	ocr
01061081	109	3	spd	2.6	ocr
01061081	109	3	gruene	3.8	ocr
01061082	108	4	without_certificate	92.0	ocr
01061082	108	4	with_certificate	8.0	ocr
01061082	108	4	number_voters	81.3	ocr
01061082	108	4	invalid_votes	0.2	ocr
01061082	109	4	spd	36.2	ocr
01061082	109	4	fdp	3.4	ocr
01061082	109	4	ssw	0.2	ocr
01061082	109	4	gruene	5.5	ocr
01061083	108	5	without_certificate	95.0	ocr
01061083	108	5	with_certificate	5.0	ocr
01061083	108	5	number_voters	82.4	ocr
01061083	108	5	invalid_votes	0.6	ocr
01061083	109	5	spd	35.7	ocr
01061083	109	5	fdp	1.1	ocr
01061083	109	5	gruene	3.6	ocr
01061084	108	6	without_certificate	96.3	ocr
01061084	108	6	with_certificate	3.7	ocr
01061084	108	6	number_voters	86.0	ocr
01061084	109	6	spd	18.5	ocr
01061084	109	6	fdp	2.2	ocr
01061084	109	6	gruene	2.7	ocr
01061085	108	7	without_certificate	96.7	ocr
01061085	108	7	with_certificate	3.3	ocr
01061085	108	7	number_voters	86.1	ocr
01061085	108	7	invalid_votes	0.8	ocr
01061085	109	7	spd	26.4	ocr
01061085	109	7	fdp	0.8	ocr
01061085	109	7	ssw	0.8	ocr
01061085	109	7	gruene	3.1	ocr
01061086	108	8	without_certificate	95.6	ocr
01061086	108	8	with_certificate	4.4	ocr
01061086	108	8	number_voters	84.1	ocr
01061086	108	8	invalid_votes	0.5	ocr
01061086	109	8	spd	22.4	ocr
01061086	109	8	fdp	1.4	ocr
01061086	109	8	dgl	0.5	ocr
01061086	109	8	gruene	2.9	ocr
01061087	108	9	without_certificate	92.9	ocr
01061087	108	9	with_certificate	7.1	ocr
01061087	108	9	number_voters	77.2	ocr
01061087	109	9	spd	19.7	ocr
01061087	109	9	fdp	2.0	ocr
01061087	109	9	gruene	1.0	ocr
01061088	108	10	without_certificate	88.9	ocr
01061088	108	10	with_certificate	11.1	ocr
01061088	108	10	number_voters	76.9	ocr
01061088	108	10	invalid_votes	0.4	ocr
01061088	109	10	spd	23.8	ocr
01061088	109	10	fdp	1.7	ocr
01061088	109	10	gruene	4.7	ocr
01061089	108	11	without_certificate	95.7	ocr
01061089	108	11	with_certificate	4.3	ocr
01061089	108	11	number_voters	82.8	ocr
01061089	108	11	invalid_votes	1.3	ocr
01061091	108	12	without_certificate	92.7	ocr
01061091	108	12	with_certificate	7.3	ocr
01061091	108	12	number_voters	80.6	ocr
01061091	109	12	spd	23.6	ocr
01061091	109	12	fdp	2.0	ocr
01061091	109	12	gruene	1.8	ocr
01061092	108	13	without_certificate	97.6	ocr
01061092	108	13	with_certificate	2.4	ocr
01061092	108	13	number_voters	82.4	ocr
01061092	108	13	invalid_votes	0.3	ocr
01061092	109	13	cdu	43.6	ocr
01061092	109	13	fdp	0.3	ocr
01061092	109	13	dkp	0.3	ocr
01061092	109	13	gruene	2.3	ocr
01061093	108	14	without_certificate	94.0	ocr
01061093	108	14	with_certificate	6.0	ocr
01061093	108	14	number_voters	81.1	ocr
01061093	109	14	spd	43.9	ocr
01061093	109	14	fdp	1.2	ocr
01061093	109	14	gruene	3.7	ocr
01061094	108	15	without_certificate	94.1	ocr
01061094	108	15	with_certificate	5.9	ocr
01061094	108	15	number_voters	82.4	ocr
01061094	109	15	spd	18.4	ocr
01061094	109	15	fdp	5.1	ocr
01061094	109	15	gruene	1.0	ocr
01061095	108	16	without_certificate	92.6	ocr
01061095	108	16	with_certificate	7.4	ocr
01061095	108	16	number_voters	77.8	ocr
01061095	108	16	invalid_votes	0.4	ocr
01061095	109	16	spd	35.8	visual
01061095	109	16	fdp	2.0	ocr
01061095	109	16	gruene	2.6	ocr
01061096	108	17	without_certificate	94.4	ocr
01061096	108	17	with_certificate	5.6	ocr
01061096	108	17	number_voters	79.5	ocr
01061096	109	17	spd	23.6	ocr
01061096	109	17	fdp	0.9	ocr
01061096	109	17	dgl	0.9	ocr
01061096	109	17	gruene	2.2	ocr
01061097	108	18	without_certificate	89.8	ocr
01061097	108	18	with_certificate	10.2	ocr
01061097	108	18	number_voters	77.7	ocr
01061097	108	18	invalid_votes	0.5	ocr
01061097	109	18	spd	39.7	ocr
01061097	109	18	fdp	2.0	ocr
01061097	109	18	ssw	0.2	ocr
01061097	109	18	gruene	3.5	ocr
01061098	108	19	without_certificate	93.2	ocr
01061098	108	19	with_certificate	6.8	ocr
01061098	109	19	spd	43.9	ocr
01061098	109	19	fdp	1.3	ocr
01061098	109	19	gruene	3.2	ocr
01061099	108	20	number_voters	83.6	ocr
01061099	109	20	spd	2.2	ocr
01061099	109	20	ssw	2.2	ocr
01061099	109	20	gruene	10.9	ocr
01061100	108	21	without_certificate	91.4	ocr
01061100	108	21	with_certificate	8.6	ocr
01061100	108	21	number_voters	77.6	ocr
01061100	109	21	spd	23.3	ocr
01061100	109	21	fdp	1.1	ocr
01061100	109	21	gruene	2.2	ocr
01061101	108	22	without_certificate	89.5	ocr
01061101	108	22	with_certificate	10.5	ocr
01061101	108	22	number_voters	80.1	ocr
01061101	109	22	spd	34.8	ocr
01061101	109	22	dkp	0.2	ocr
01061101	109	22	dgl	0.4	ocr
01061101	109	22	gruene	4.0	ocr
01061102	108	23	without_certificate	91.2	ocr
01061102	108	23	with_certificate	8.8	ocr
01061102	108	23	number_voters	78.1	ocr
01061102	109	23	spd	23.6	ocr
01061102	109	23	fdp	1.1	ocr
01061102	109	23	gruene	7.9	ocr
01061103	108	24	without_certificate	87.7	ocr
01061103	108	24	with_certificate	12.3	ocr
01061103	108	24	number_voters	84.2	ocr
01061103	109	24	spd	27.1	ocr
01061103	109	24	gruene	4.2	ocr
01061104	108	25	without_certificate	97.3	ocr
01061104	108	25	with_certificate	2.7	ocr
01061104	108	25	number_voters	81.0	ocr
01061104	108	25	invalid_votes	0.7	ocr
01061104	109	25	cdu	45.5	ocr
01061104	109	25	fdp	1.5	ocr
01061104	109	25	dgl	0.4	ocr
01061104	109	25	gruene	2.6	ocr
01061105	110	1	number_voters	84.9	ocr
01061105	110	1	invalid_votes	1.0	visual
01061105	111	1	spd	33.8	ocr
01061105	111	1	fdp	1.0	ocr
01061105	111	1	gruene	3.5	ocr
01061106	110	2	without_certificate	95.4	ocr
01061106	110	2	with_certificate	4.6	ocr
01061106	111	2	spd	15.0	ocr
01061106	111	2	fdp	2.5	ocr
01061106	111	2	gruene	6.7	ocr
01061107	110	3	without_certificate	92.8	ocr
01061107	110	3	with_certificate	7.2	ocr
01061107	110	3	number_voters	76.9	ocr
01061107	110	3	invalid_votes	0.4	ocr
01061107	111	3	spd	35.9	ocr
01061107	111	3	fdp	2.7	ocr
01061107	111	3	ssw	0.2	ocr
01061107	111	3	gruene	1.3	ocr
01061108	110	4	without_certificate	96.4	ocr
01061108	110	4	with_certificate	3.6	ocr
01061108	110	4	number_voters	85.1	ocr
01061108	111	4	spd	31.5	ocr
01061108	111	4	fdp	1.8	ocr
01061108	111	4	dkp	0.6	ocr
01061108	111	4	gruene	3.6	ocr
01061109	110	5	with_certificate	3.2	ocr
01061109	110	5	number_voters	83.4	ocr
01061109	111	5	spd	35.2	ocr
01061109	111	5	fdp	1.7	ocr
01061109	111	5	gruene	3.0	ocr
01061110	110	6	without_certificate	92.0	ocr
01061110	110	6	with_certificate	8.0	ocr
01061110	110	6	number_voters	83.5	ocr
01061110	110	6	invalid_votes	0.4	ocr
01061110	111	6	spd	45.3	ocr
01061110	111	6	fdp	1.2	ocr
01061110	111	6	gruene	4.9	ocr
01061112	110	7	without_certificate	91.9	ocr
01061112	110	7	with_certificate	8.1	ocr
01061112	110	7	invalid_votes	1.0	ocr
01061112	111	7	spd	17.9	ocr
01061112	111	7	fdp	7.4	ocr
01061112	111	7	gruene	1.1	ocr
01061113	110	8	with_certificate	10.0	ocr
01061113	110	8	number_voters	76.2	ocr
01061113	110	8	invalid_votes	0.4	ocr
01061113	111	8	spd	43.8	ocr
01061113	111	8	fdp	2.0	ocr
01061113	111	8	dgl	0.6	ocr
01061113	111	8	gruene	4.6	ocr
01061114	110	9	without_certificate	90.4	ocr
01061114	110	9	with_certificate	9.6	ocr
01061114	110	9	number_voters	81.9	ocr
01061114	111	9	spd	46.2	ocr
01061114	111	9	fdp	1.8	ocr
01061114	111	9	ssw	0.5	ocr
01061114	111	9	gruene	2.3	ocr
01061115	110	10	without_certificate	95.5	ocr
01061115	110	10	with_certificate	4.5	ocr
01061115	110	10	number_voters	82.7	ocr
01061115	110	10	invalid_votes	0.9	visual
01061115	111	10	spd	25.7	ocr
01061115	111	10	dgl	0.9	ocr
01061116	110	11	without_certificate	93.2	ocr
01061116	110	11	with_certificate	6.8	ocr
01061116	110	11	number_voters	77.3	ocr
01061116	111	11	spd	45.4	ocr
01061116	111	11	fdp	1.1	ocr
01061116	111	11	dkp	0.1	ocr
01061116	111	11	dgl	0.4	ocr
01061116	111	11	gruene	3.6	ocr
01061117	110	12	without_certificate	97.3	ocr
01061117	110	12	with_certificate	2.7	ocr
01061117	110	12	invalid_votes	0.5	ocr
01061117	111	12	spd	19.7	ocr
01061118	110	13	with_certificate	7.0	ocr
01061118	110	13	number_voters	83.5	ocr
01061118	110	13	invalid_votes	0.4	ocr
01061118	111	13	cdu	43.5	ocr
01061118	111	13	fdp	2.2	ocr
01061118	111	13	dgl	0.4	ocr
01061118	111	13	gruene	3.8	ocr
01062001	112	1	without_certificate	90.3	ocr
01062001	112	1	with_certificate	9.7	ocr
01062001	112	1	number_voters	76.1	ocr
01062001	112	1	invalid_votes	0.3	ocr
01062001	113	1	spd	44.4	ocr
01062001	113	1	fdp	2.6	ocr
01062001	113	1	dkp	0.1	ocr
01062001	113	1	gruene	4.8	ocr
01062003	112	2	without_certificate	95.3	ocr
01062003	112	2	with_certificate	4.7	ocr
01062003	112	2	number_voters	86.3	ocr
01062003	112	2	invalid_votes	0.7	ocr
01062003	113	2	spd	43.7	ocr
01062003	113	2	fdp	2.2	ocr
01062003	113	2	dkp	0.2	ocr
01062003	113	2	gruene	1.3	ocr
01062004	112	3	without_certificate	91.4	ocr
01062004	112	3	with_certificate	8.6	ocr
01062004	112	3	number_voters	75.0	ocr
01062004	112	3	invalid_votes	0.3	ocr
01062004	113	3	spd	45.6	ocr
01062004	113	3	fdp	2.0	ocr
01062004	113	3	dkp	0.1	ocr
01062004	113	3	dgl	0.4	ocr
01062004	113	3	gruene	3.0	ocr
01062005	112	4	without_certificate	92.6	ocr
01062005	112	4	with_certificate	7.4	ocr
01062005	112	4	number_voters	78.1	ocr
01062005	112	4	invalid_votes	0.6	ocr
01062005	113	4	spd	37.7	ocr
01062005	113	4	fdp	3.4	ocr
01062005	113	4	dkp	0.1	ocr
01062005	113	4	dgl	0.8	ocr
01062005	113	4	gruene	4.5	ocr
01062006	112	5	without_certificate	92.5	ocr
01062006	112	5	with_certificate	7.5	ocr
01062006	112	5	number_voters	77.3	ocr
01062006	112	5	invalid_votes	0.3	ocr
01062006	113	5	spd	44.7	ocr
01062006	113	5	fdp	2.4	ocr
01062006	113	5	dkp	0.3	ocr
01062006	113	5	dgl	0.6	ocr
01062006	113	5	gruene	4.4	ocr
01062008	112	6	without_certificate	94.3	ocr
01062008	112	6	with_certificate	5.7	ocr
01062008	112	6	number_voters	81.5	ocr
01062008	113	6	spd	44.5	ocr
01062008	113	6	fdp	2.0	ocr
01062008	113	6	dgl	0.5	ocr
01062008	113	6	gruene	2.5	ocr
01062009	112	7	without_certificate	92.7	ocr
01062009	112	7	with_certificate	7.3	ocr
01062009	112	7	number_voters	79.7	ocr
01062009	112	7	invalid_votes	0.2	ocr
01062009	113	7	spd	44.0	ocr
01062009	113	7	fdp	2.8	ocr
01062009	113	7	dkp	0.2	ocr
01062011	112	8	without_certificate	87.1	ocr
01062011	112	8	with_certificate	12.9	ocr
01062011	112	8	number_voters	76.8	ocr
01062011	112	8	invalid_votes	0.5	ocr
01062011	113	8	spd	25.1	ocr
01062011	113	8	fdp	1.7	ocr
01062011	113	8	gruene	4.1	ocr
01062014	112	9	without_certificate	93.7	ocr
01062014	112	9	with_certificate	6.3	ocr
01062014	112	9	number_voters	80.2	ocr
01062014	113	9	spd	42.1	ocr
01062014	113	9	fdp	0.3	ocr
01062014	113	9	dgl	0.6	ocr
01062014	113	9	gruene	3.2	ocr
01062016	112	10	without_certificate	95.4	ocr
01062016	112	10	with_certificate	4.6	ocr
01062016	112	10	number_voters	85.9	ocr
01062016	113	10	spd	33.6	ocr
01062016	113	10	fdp	3.9	ocr
01062016	113	10	dkp	0.1	ocr
01062016	113	10	dgl	0.5	ocr
01062016	113	10	gruene	3.9	ocr
01062018	112	11	without_certificate	92.6	ocr
01062018	112	11	with_certificate	7.4	ocr
01062018	112	11	number_voters	77.6	ocr
01062018	112	11	invalid_votes	0.2	ocr
01062018	113	11	cdu	43.4	ocr
01062018	113	11	fdp	1.9	ocr
01062018	113	11	dkp	0.1	ocr
01062018	113	11	gruene	4.0	ocr
01062019	112	12	without_certificate	94.2	ocr
01062019	112	12	with_certificate	5.8	ocr
01062019	112	12	number_voters	80.3	ocr
01062019	112	12	invalid_votes	0.2	ocr
01062019	113	12	spd	41.8	ocr
01062019	113	12	fdp	0.9	ocr
01062019	113	12	dgl	0.7	ocr
01062019	113	12	gruene	2.3	ocr
01062020	113	13	spd	42.0	ocr
01062020	113	13	fdp	3.6	ocr
01062020	113	13	gruene	2.6	ocr
01062021	112	14	without_certificate	93.2	ocr
01062021	112	14	with_certificate	6.8	ocr
01062021	112	14	number_voters	83.0	ocr
01062021	112	14	invalid_votes	0.5	ocr
01062021	113	14	spd	37.1	ocr
01062021	113	14	fdp	4.7	ocr
01062021	113	14	gruene	3.6	ocr
01062022	112	15	without_certificate	90.5	ocr
01062022	112	15	with_certificate	9.5	ocr
01062022	112	15	number_voters	80.0	ocr
01062022	112	15	invalid_votes	0.3	ocr
01062022	113	15	spd	39.2	ocr
01062022	113	15	fdp	5.4	ocr
01062022	113	15	gruene	4.6	ocr
01062023	112	16	without_certificate	86.8	ocr
01062023	112	16	with_certificate	13.2	ocr
01062023	112	16	number_voters	78.0	ocr
01062023	112	16	invalid_votes	0.3	ocr
01062023	113	16	spd	35.5	ocr
01062023	113	16	fdp	3.7	ocr
01062023	113	16	dkp	0.2	ocr
01062023	113	16	gruene	5.3	ocr
01062025	112	17	without_certificate	91.3	ocr
01062025	112	17	with_certificate	8.7	ocr
01062025	112	17	number_voters	81.5	ocr
01062025	112	17	invalid_votes	0.3	ocr
01062025	113	17	spd	40.7	ocr
01062025	113	17	fdp	1.1	ocr
01062025	113	17	dgl	0.2	ocr
01062025	113	17	gruene	1.6	ocr
01062026	112	18	without_certificate	93.3	ocr
01062026	112	18	with_certificate	6.7	ocr
01062026	112	18	number_voters	80.9	ocr
01062026	113	18	spd	39.0	ocr
01062026	113	18	fdp	1.3	ocr
01062026	113	18	gruene	6.1	ocr
01062027	112	19	without_certificate	94.9	ocr
01062027	112	19	with_certificate	5.1	ocr
01062027	112	19	number_voters	83.8	ocr
01062027	112	19	invalid_votes	0.6	ocr
01062027	113	19	spd	44.2	ocr
01062027	113	19	fdp	1.4	ocr
01062027	113	19	gruene	1.2	ocr
01062031	112	20	without_certificate	91.1	ocr
01062031	112	20	with_certificate	8.9	ocr
01062031	112	20	number_voters	77.5	ocr
01062031	112	20	invalid_votes	0.5	ocr
01062031	113	20	spd	45.9	ocr
01062031	113	20	fdp	4.8	ocr
01062031	113	20	gruene	2.4	ocr
01062032	112	21	without_certificate	94.3	ocr
01062032	112	21	with_certificate	5.7	ocr
01062032	112	21	number_voters	79.1	ocr
01062032	112	21	invalid_votes	0.7	ocr
01062032	113	21	spd	35.6	ocr
01062032	113	21	fdp	1.7	ocr
01062032	113	21	gruene	1.7	ocr
01062033	112	22	without_certificate	93.3	ocr
01062033	112	22	with_certificate	6.7	ocr
01062033	112	22	number_voters	91.1	ocr
01062033	113	22	spd	36.6	ocr
01062033	113	22	fdp	2.4	ocr
01062033	113	22	gruene	12.2	ocr
01062035	112	23	without_certificate	91.5	ocr
01062035	112	23	with_certificate	8.5	ocr
01062035	112	23	number_voters	79.3	ocr
01062035	112	23	invalid_votes	0.4	ocr
01062035	113	23	spd	41.7	ocr
01062035	113	23	fdp	2.7	ocr
01062035	113	23	dkp	0.1	ocr
01062035	113	23	gruene	3.8	ocr
01062036	112	24	without_certificate	92.3	ocr
01062036	112	24	with_certificate	7.7	ocr
01062036	112	24	number_voters	78.8	ocr
01062036	112	24	invalid_votes	0.6	ocr
01062036	113	24	spd	33.7	ocr
01062036	113	24	fdp	3.4	ocr
01062036	113	24	dkp	0.1	ocr
01062036	113	24	dgl	1.0	ocr
01062036	113	24	gruene	3.4	ocr
01062039	112	25	without_certificate	95.2	ocr
01062039	112	25	with_certificate	4.8	ocr
01062039	112	25	number_voters	83.0	ocr
01062039	113	25	spd	35.6	ocr
01062039	113	25	fdp	1.9	ocr
01062039	113	25	dgl	0.6	ocr
01062039	113	25	gruene	1.6	ocr
01062040	114	1	without_certificate	94.6	ocr
01062040	114	1	with_certificate	5.4	ocr
01062040	114	1	number_voters	81.2	ocr
01062040	115	1	spd	35.4	ocr
01062040	115	1	fdp	1.2	ocr
01062040	115	1	gruene	1.8	ocr
01062045	114	2	without_certificate	87.6	ocr
01062045	114	2	with_certificate	12.4	ocr
01062045	114	2	number_voters	74.0	ocr
01062045	114	2	invalid_votes	0.2	ocr
01062045	115	2	spd	40.7	ocr
01062045	115	2	fdp	3.3	ocr
01062045	115	2	gruene	3.6	ocr
01062046	114	3	without_certificate	94.8	ocr
01062046	114	3	with_certificate	5.2	ocr
01062046	114	3	number_voters	80.7	ocr
01062046	114	3	invalid_votes	0.3	ocr
01062046	115	3	spd	45.8	ocr
01062046	115	3	fdp	2.4	ocr
01062046	115	3	dgl	0.8	ocr
01062046	115	3	gruene	2.4	ocr
01062048	114	4	without_certificate	92.0	ocr
01062048	114	4	with_certificate	8.0	ocr
