ags	source_page	source_row	field	value	ocr	pdf_text	method
01061077	106	24	number_voters	468	468	468	ocr_candidates_and_row_identities
01061077	106	24	invalid_votes	1	1		ocr_candidates_and_row_identities
01061077	107	24	valid_votes	467	467	467	ocr_candidates_and_row_identities
01061077	107	24	cdu	253	253	253	ocr_candidates_and_row_identities
01061077	107	24	spd	184	184	184	ocr_candidates_and_row_identities
01061077	107	24	fdp	10	10	10	ocr_candidates_and_row_identities
01061077	107	24	ssw	0	-		ocr_candidates_and_row_identities
01061077	107	24	dkp	0			ocr_candidates_and_row_identities
01061077	107	24	dgl	0			ocr_candidates_and_row_identities
01061077	107	24	gruene	20	20	20	ocr_candidates_and_row_identities
01061077	107	24	fp	0	-		ocr_candidates_and_row_identities
01061077	107	24	fsu	0	-		ocr_candidates_and_row_identities
01061077	107	24	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061078	106	25	eligible_voters	213	2143	213	ocr_candidates_and_row_identities
01061078	106	25	without_certificate	205	205	205	ocr_candidates_and_row_identities
01061078	106	25	with_certificate	8	8	8	ocr_candidates_and_row_identities
01061078	106	25	number_voters	164	164	164	ocr_candidates_and_row_identities
01061078	106	25	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01061078	107	25	valid_votes	162	162	162	ocr_candidates_and_row_identities
01061078	107	25	cdu	86	86	86	ocr_candidates_and_row_identities
01061078	107	25	spd	65	65	65	ocr_candidates_and_row_identities
01061078	107	25	fdp	3	3	3	ocr_candidates_and_row_identities
01061078	107	25	ssw	0			ocr_candidates_and_row_identities
01061078	107	25	dkp	0			ocr_candidates_and_row_identities
01061078	107	25	dgl	0	-		ocr_candidates_and_row_identities
01061078	107	25	gruene	8	8	8	ocr_candidates_and_row_identities
01061078	107	25	fp	0	-		ocr_candidates_and_row_identities
01061078	107	25	fsu	0	-		ocr_candidates_and_row_identities
01061078	107	25	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061079	108	1	eligible_voters	1454	1454	1454	ocr_candidates_and_row_identities
01061079	108	1	without_certificate	1246	1246	1246	ocr_candidates_and_row_identities
01061079	108	1	with_certificate	208	208	208	ocr_candidates_and_row_identities
01061079	108	1	number_voters	1038	1038	1038	ocr_candidates_and_row_identities
01061079	108	1	invalid_votes	1	1		ocr_candidates_and_row_identities
01061079	109	1	valid_votes	1037	1037	1037	ocr_candidates_and_row_identities
01061079	109	1	cdu	525	525	525	ocr_candidates_and_row_identities
01061079	109	1	spd	443	443	443	ocr_candidates_and_row_identities
01061079	109	1	fdp	36	36	36	ocr_candidates_and_row_identities
01061079	109	1	ssw	0	-		ocr_candidates_and_row_identities
01061079	109	1	dkp	1	1		ocr_candidates_and_row_identities
01061079	109	1	dgl	8	8	8	ocr_candidates_and_row_identities
01061079	109	1	gruene	24	24	24	ocr_candidates_and_row_identities
01061079	109	1	fp	0	-		ocr_candidates_and_row_identities
01061079	109	1	fsu	0	-		ocr_candidates_and_row_identities
01061079	109	1	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061080	108	2	eligible_voters	117	117	117	ocr_candidates_and_row_identities
01061080	108	2	without_certificate	100	100	100	ocr_candidates_and_row_identities
01061080	108	2	with_certificate	17	17	17	ocr_candidates_and_row_identities
01061080	108	2	number_voters	84	84	84	ocr_candidates_and_row_identities
01061080	108	2	invalid_votes	1	1	1	ocr_candidates_and_row_identities
01061080	109	2	valid_votes	83	83	83	ocr_candidates_and_row_identities
01061080	109	2	cdu	51	54	51	ocr_candidates_and_row_identities
01061080	109	2	spd	26	26	26	ocr_candidates_and_row_identities
01061080	109	2	fdp	3	3	3	ocr_candidates_and_row_identities
01061080	109	2	ssw	0	-		ocr_candidates_and_row_identities
01061080	109	2	dkp	0			ocr_candidates_and_row_identities
01061080	109	2	dgl	0			ocr_candidates_and_row_identities
01061080	109	2	gruene	3	3	3	ocr_candidates_and_row_identities
01061080	109	2	fp	0	-		ocr_candidates_and_row_identities
01061080	109	2	fsu	0	-		ocr_candidates_and_row_identities
01061080	109	2	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061081	108	3	eligible_voters	90	90	90	ocr_candidates_and_row_identities
01061081	108	3	without_certificate	87	87	87	ocr_candidates_and_row_identities
01061081	108	3	with_certificate	3	3	3	ocr_candidates_and_row_identities
01061081	108	3	number_voters	78	78	78	ocr_candidates_and_row_identities
01061081	108	3	invalid_votes	0			ocr_candidates_and_row_identities
01061081	109	3	valid_votes	78	78	78	ocr_candidates_and_row_identities
01061081	109	3	cdu	73	73	73	ocr_candidates_and_row_identities
01061081	109	3	spd	2	2	2	ocr_candidates_and_row_identities
01061081	109	3	fdp	0			ocr_candidates_and_row_identities
01061081	109	3	ssw	0			ocr_candidates_and_row_identities
01061081	109	3	dkp	0			ocr_candidates_and_row_identities
01061081	109	3	dgl	0	-		ocr_candidates_and_row_identities
01061081	109	3	gruene	3	3	3	ocr_candidates_and_row_identities
01061081	109	3	fp	0	-		ocr_candidates_and_row_identities
01061081	109	3	fsu	0	-		ocr_candidates_and_row_identities
01061081	109	3	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061082	108	4	eligible_voters	759	759	759	ocr_candidates_and_row_identities
01061082	108	4	without_certificate	698	698	698	ocr_candidates_and_row_identities
01061082	108	4	with_certificate	61	61	61	ocr_candidates_and_row_identities
01061082	108	4	number_voters	617	617	617	ocr_candidates_and_row_identities
01061082	108	4	invalid_votes	1	1	1	ocr_candidates_and_row_identities
01061082	109	4	valid_votes	616	616	616	ocr_candidates_and_row_identities
01061082	109	4	cdu	337	337	337	ocr_candidates_and_row_identities
01061082	109	4	spd	223	223	223	ocr_candidates_and_row_identities
01061082	109	4	fdp	21	21	21	ocr_candidates_and_row_identities
01061082	109	4	ssw	1	1	1	ocr_candidates_and_row_identities
01061082	109	4	dkp	0			ocr_candidates_and_row_identities
01061082	109	4	dgl	0	-		ocr_candidates_and_row_identities
01061082	109	4	gruene	34	34	34	ocr_candidates_and_row_identities
01061082	109	4	fp	0	-		ocr_candidates_and_row_identities
01061082	109	4	fsu	0	-		ocr_candidates_and_row_identities
01061082	109	4	einzelbewerber_llsh	0	~		ocr_candidates_and_row_identities
01061083	108	5	eligible_voters	438	438	438	ocr_candidates_and_row_identities
01061083	108	5	without_certificate	416	416	lt16	ocr_candidates_and_row_identities
01061083	108	5	with_certificate	22	22	22	ocr_candidates_and_row_identities
01061083	108	5	number_voters	361	361	361	ocr_candidates_and_row_identities
01061083	108	5	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01061083	109	5	valid_votes	359	359	359	ocr_candidates_and_row_identities
01061083	109	5	cdu	214	214	214	ocr_candidates_and_row_identities
01061083	109	5	spd	128	128	128	ocr_candidates_and_row_identities
01061083	109	5	fdp	4	4	4	ocr_candidates_and_row_identities
01061083	109	5	ssw	0			ocr_candidates_and_row_identities
01061083	109	5	dkp	0			ocr_candidates_and_row_identities
01061083	109	5	dgl	0	-		ocr_candidates_and_row_identities
01061083	109	5	gruene	13	13	13	ocr_candidates_and_row_identities
01061083	109	5	fp	0	-		ocr_candidates_and_row_identities
01061083	109	5	fsu	0	-		ocr_candidates_and_row_identities
01061083	109	5	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061084	108	6	eligible_voters	214	rer’	214	ocr_candidates_and_row_identities
01061084	108	6	without_certificate	206	206	206	ocr_candidates_and_row_identities
01061084	108	6	with_certificate	8	g	ll	visual
01061084	108	6	number_voters	184	184	184	ocr_candidates_and_row_identities
01061084	108	6	invalid_votes	0			ocr_candidates_and_row_identities
01061084	109	6	valid_votes	184	184	184	ocr_candidates_and_row_identities
01061084	109	6	cdu	141	141	141	ocr_candidates_and_row_identities
01061084	109	6	spd	34	34	34	ocr_candidates_and_row_identities
01061084	109	6	fdp	4	4	4	ocr_candidates_and_row_identities
01061084	109	6	ssw	0			ocr_candidates_and_row_identities
01061084	109	6	dkp	0			ocr_candidates_and_row_identities
01061084	109	6	dgl	0	-		ocr_candidates_and_row_identities
01061084	109	6	gruene	5	5	5	ocr_candidates_and_row_identities
01061084	109	6	fp	0	-		ocr_candidates_and_row_identities
01061084	109	6	fsu	0	-		ocr_candidates_and_row_identities
01061084	109	6	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061085	108	7	eligible_voters	151	151	151	ocr_candidates_and_row_identities
01061085	108	7	without_certificate	146	146	146	ocr_candidates_and_row_identities
01061085	108	7	with_certificate	5	5	5	ocr_candidates_and_row_identities
01061085	108	7	number_voters	130	130	130	ocr_candidates_and_row_identities
01061085	108	7	invalid_votes	1	1	1	ocr_candidates_and_row_identities
01061085	109	7	valid_votes	129	129	129	ocr_candidates_and_row_identities
01061085	109	7	cdu	89	89	!!9	ocr_candidates_and_row_identities
01061085	109	7	spd	34	34	34	ocr_candidates_and_row_identities
01061085	109	7	fdp	1	1		ocr_candidates_and_row_identities
01061085	109	7	ssw	1	1	1	ocr_candidates_and_row_identities
01061085	109	7	dkp	0			ocr_candidates_and_row_identities
01061085	109	7	dgl	0	-		ocr_candidates_and_row_identities
01061085	109	7	gruene	4	4	4	ocr_candidates_and_row_identities
01061085	109	7	fp	0			ocr_candidates_and_row_identities
01061085	109	7	fsu	0	0 .		ocr_candidates_and_row_identities
01061085	109	7	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061086	108	8	eligible_voters	251	251	251	ocr_candidates_and_row_identities
01061086	108	8	without_certificate	240	240	240	ocr_candidates_and_row_identities
01061086	108	8	with_certificate	11	11	11	ocr_candidates_and_row_identities
01061086	108	8	number_voters	211	211	211	ocr_candidates_and_row_identities
01061086	108	8	invalid_votes	1	a |		visual
01061086	109	8	valid_votes	210	210	210	ocr_candidates_and_row_identities
01061086	109	8	cdu	153	153	153	ocr_candidates_and_row_identities
01061086	109	8	spd	47	47	47	ocr_candidates_and_row_identities
01061086	109	8	fdp	3	‘3	3	ocr_candidates_and_row_identities
01061086	109	8	ssw	0	a		ocr_candidates_and_row_identities
01061086	109	8	dkp	0			ocr_candidates_and_row_identities
01061086	109	8	dgl	1	1	1	ocr_candidates_and_row_identities
01061086	109	8	gruene	6	6	6	ocr_candidates_and_row_identities
01061086	109	8	fp	0	-		ocr_candidates_and_row_identities
01061086	109	8	fsu	0	-		ocr_candidates_and_row_identities
01061086	109	8	einzelbewerber_llsh	0	°° -		ocr_candidates_and_row_identities
01061087	108	9	eligible_voters	381	381	31!1	ocr_candidates_and_row_identities
01061087	108	9	without_certificate	354	354	354	ocr_candidates_and_row_identities
01061087	108	9	with_certificate	27	27	27	ocr_candidates_and_row_identities
01061087	108	9	number_voters	294	294	294	ocr_candidates_and_row_identities
01061087	108	9	invalid_votes	0			ocr_candidates_and_row_identities
01061087	109	9	valid_votes	294	294	294	ocr_candidates_and_row_identities
01061087	109	9	cdu	227	227	227	ocr_candidates_and_row_identities
01061087	109	9	spd	58	58	58	ocr_candidates_and_row_identities
01061087	109	9	fdp	6	6	6	ocr_candidates_and_row_identities
01061087	109	9	ssw	0			ocr_candidates_and_row_identities
01061087	109	9	dkp	0			ocr_candidates_and_row_identities
01061087	109	9	dgl	0	-		ocr_candidates_and_row_identities
01061087	109	9	gruene	3	3	3	ocr_candidates_and_row_identities
01061087	109	9	fp	0	-		ocr_candidates_and_row_identities
01061087	109	9	fsu	0	-		ocr_candidates_and_row_identities
01061087	109	9	einzelbewerber_llsh	0	‘ -		ocr_candidates_and_row_identities
01061088	108	10	eligible_voters	307	307	307	ocr_candidates_and_row_identities
01061088	108	10	without_certificate	273	273	273	ocr_candidates_and_row_identities
01061088	108	10	with_certificate	34	34	34	ocr_candidates_and_row_identities
01061088	108	10	number_voters	236	236	236	ocr_candidates_and_row_identities
01061088	108	10	invalid_votes	1	1		ocr_candidates_and_row_identities
01061088	109	10	valid_votes	235	235	235	ocr_candidates_and_row_identities
01061088	109	10	cdu	164	164	164	ocr_candidates_and_row_identities
01061088	109	10	spd	56	56	56	ocr_candidates_and_row_identities
01061088	109	10	fdp	4	4	4	ocr_candidates_and_row_identities
01061088	109	10	ssw	0	-		ocr_candidates_and_row_identities
01061088	109	10	dkp	0			ocr_candidates_and_row_identities
01061088	109	10	dgl	0			ocr_candidates_and_row_identities
01061088	109	10	gruene	11	11	11	ocr_candidates_and_row_identities
01061088	109	10	fp	0	-		ocr_candidates_and_row_identities
01061088	109	10	fsu	0			ocr_candidates_and_row_identities
01061088	109	10	einzelbewerber_llsh	0	-' * oe		ocr_candidates_and_row_identities
01061089	108	11	eligible_voters	93	93	93	visual
01061089	108	11	without_certificate	89	89	89	visual
01061089	108	11	with_certificate	4	4	4	visual
01061089	108	11	number_voters	77	77	77	visual
01061089	108	11	invalid_votes	1	1		visual
01061089	109	11	valid_votes	76			visual
01061089	109	11	cdu	48			visual
01061089	109	11	spd	24			visual
01061089	109	11	fdp	3			visual
01061089	109	11	ssw	0			visual
01061089	109	11	dkp	0			visual
01061089	109	11	dgl	0			visual
01061089	109	11	gruene	1			visual
01061089	109	11	fp	0			visual
01061089	109	11	fsu	0			visual
01061089	109	11	einzelbewerber_llsh	0			visual
01061091	108	12	eligible_voters	547	547	547	ocr_candidates_and_row_identities
01061091	108	12	without_certificate	507	507	r,o7	ocr_candidates_and_row_identities
01061091	108	12	with_certificate	40	40	40	ocr_candidates_and_row_identities
01061091	108	12	number_voters	441	441	441	ocr_candidates_and_row_identities
01061091	108	12	invalid_votes	0			ocr_candidates_and_row_identities
01061091	109	12	valid_votes	441	444	441	ocr_candidates_and_row_identities
01061091	109	12	cdu	320	320	320	ocr_candidates_and_row_identities
01061091	109	12	spd	104	104	104	ocr_candidates_and_row_identities
01061091	109	12	fdp	9	9	9	ocr_candidates_and_row_identities
01061091	109	12	ssw	0			ocr_candidates_and_row_identities
01061091	109	12	dkp	0			ocr_candidates_and_row_identities
01061091	109	12	dgl	0	-		ocr_candidates_and_row_identities
01061091	109	12	gruene	8	8	8	ocr_candidates_and_row_identities
01061091	109	12	fp	0	-		ocr_candidates_and_row_identities
01061091	109	12	fsu	0			ocr_candidates_and_row_identities
01061091	109	12	einzelbewerber_llsh	0	- —_		ocr_candidates_and_row_identities
01061092	108	13	eligible_voters	425	425	425	ocr_candidates_and_row_identities
01061092	108	13	without_certificate	415	415	415	ocr_candidates_and_row_identities
01061092	108	13	with_certificate	10	10	10	ocr_candidates_and_row_identities
01061092	108	13	number_voters	350	356	350	ocr_candidates_and_row_identities
01061092	108	13	invalid_votes	1	1		ocr_candidates_and_row_identities
01061092	109	13	valid_votes	349	349	349	ocr_candidates_and_row_identities
01061092	109	13	cdu	152	152	152	ocr_candidates_and_row_identities
01061092	109	13	spd	187	187	187	ocr_candidates_and_row_identities
01061092	109	13	fdp	1	1		ocr_candidates_and_row_identities
01061092	109	13	ssw	0	-		ocr_candidates_and_row_identities
01061092	109	13	dkp	1	1		ocr_candidates_and_row_identities
01061092	109	13	dgl	0			ocr_candidates_and_row_identities
01061092	109	13	gruene	8	8	8	ocr_candidates_and_row_identities
01061092	109	13	fp	0	-		ocr_candidates_and_row_identities
01061092	109	13	fsu	0	-		ocr_candidates_and_row_identities
01061092	109	13	einzelbewerber_llsh	0	——		ocr_candidates_and_row_identities
01061093	108	14	eligible_voters	301	301	301	ocr_candidates_and_row_identities
01061093	108	14	without_certificate	283	283	283	ocr_candidates_and_row_identities
01061093	108	14	with_certificate	18	18	18	ocr_candidates_and_row_identities
01061093	108	14	number_voters	244	244	244	ocr_candidates_and_row_identities
01061093	108	14	invalid_votes	0			ocr_candidates_and_row_identities
01061093	109	14	valid_votes	244	244	244	ocr_candidates_and_row_identities
01061093	109	14	cdu	125	125	125	ocr_candidates_and_row_identities
01061093	109	14	spd	107	107	107	ocr_candidates_and_row_identities
01061093	109	14	fdp	3	3	3	ocr_candidates_and_row_identities
01061093	109	14	ssw	0	-		ocr_candidates_and_row_identities
01061093	109	14	dkp	0			ocr_candidates_and_row_identities
01061093	109	14	dgl	0			ocr_candidates_and_row_identities
01061093	109	14	gruene	9	9	9	ocr_candidates_and_row_identities
01061093	109	14	fp	0	-		ocr_candidates_and_row_identities
01061093	109	14	fsu	0	-		ocr_candidates_and_row_identities
01061093	109	14	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061094	108	15	eligible_voters	119	119	119	ocr_candidates_and_row_identities
01061094	108	15	without_certificate	112	112	112	ocr_candidates_and_row_identities
01061094	108	15	with_certificate	7	7	7	ocr_candidates_and_row_identities
01061094	108	15	number_voters	98	98	98	ocr_candidates_and_row_identities
01061094	108	15	invalid_votes	0			ocr_candidates_and_row_identities
01061094	109	15	valid_votes	98	98	98	ocr_candidates_and_row_identities
01061094	109	15	cdu	74	74	74	ocr_candidates_and_row_identities
01061094	109	15	spd	18	18	18	ocr_candidates_and_row_identities
01061094	109	15	fdp	5	5	5	ocr_candidates_and_row_identities
01061094	109	15	ssw	0	-		ocr_candidates_and_row_identities
01061094	109	15	dkp	0			ocr_candidates_and_row_identities
01061094	109	15	dgl	0			ocr_candidates_and_row_identities
01061094	109	15	gruene	1	1		ocr_candidates_and_row_identities
01061094	109	15	fp	0	-		ocr_candidates_and_row_identities
01061094	109	15	fsu	0	-		ocr_candidates_and_row_identities
01061094	109	15	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061095	108	16	eligible_voters	703	703	703	ocr_candidates_and_row_identities
01061095	108	16	without_certificate	651	651	651	ocr_candidates_and_row_identities
01061095	108	16	with_certificate	52	52	52	ocr_candidates_and_row_identities
01061095	108	16	number_voters	547	547	547	ocr_candidates_and_row_identities
01061095	108	16	invalid_votes	2	2	2	ocr_candidates_and_row_identities
01061095	109	16	valid_votes	545	545	545	ocr_candidates_and_row_identities
01061095	109	16	cdu	325	325	325	ocr_candidates_and_row_identities
01061095	109	16	spd	195	195	195	ocr_candidates_and_row_identities
01061095	109	16	fdp	11	11	11	ocr_candidates_and_row_identities
01061095	109	16	ssw	0	-		ocr_candidates_and_row_identities
01061095	109	16	dkp	0			ocr_candidates_and_row_identities
01061095	109	16	dgl	0			ocr_candidates_and_row_identities
01061095	109	16	gruene	14	14	14	ocr_candidates_and_row_identities
01061095	109	16	fp	0	-		ocr_candidates_and_row_identities
01061095	109	16	fsu	0	-		ocr_candidates_and_row_identities
01061095	109	16	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061096	108	17	eligible_voters	288	288	288	ocr_candidates_and_row_identities
01061096	108	17	without_certificate	272	272	272	ocr_candidates_and_row_identities
01061096	108	17	with_certificate	16	16	16	ocr_candidates_and_row_identities
01061096	108	17	number_voters	229	eco	229	ocr_candidates_and_row_identities
01061096	108	17	invalid_votes	0			ocr_candidates_and_row_identities
01061096	109	17	valid_votes	229	229	229	ocr_candidates_and_row_identities
01061096	109	17	cdu	166	166	166	ocr_candidates_and_row_identities
01061096	109	17	spd	54	54	54	ocr_candidates_and_row_identities
01061096	109	17	fdp	2	2	2	ocr_candidates_and_row_identities
01061096	109	17	ssw	0	-		ocr_candidates_and_row_identities
01061096	109	17	dkp	0			ocr_candidates_and_row_identities
01061096	109	17	dgl	2	2	2	ocr_candidates_and_row_identities
01061096	109	17	gruene	5	5	5	ocr_candidates_and_row_identities
01061096	109	17	fp	0	-		ocr_candidates_and_row_identities
01061096	109	17	fsu	0	-		ocr_candidates_and_row_identities
01061096	109	17	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061097	108	18	eligible_voters	1667	1667	1667	ocr_candidates_and_row_identities
01061097	108	18	without_certificate	1497	1497	1497	ocr_candidates_and_row_identities
01061097	108	18	with_certificate	170	170	170	ocr_candidates_and_row_identities
01061097	108	18	number_voters	1295	4295	1295	ocr_candidates_and_row_identities
01061097	108	18	invalid_votes	6	6	6	ocr_candidates_and_row_identities
01061097	109	18	valid_votes	1289	1289	1289	ocr_candidates_and_row_identities
01061097	109	18	cdu	704	704	704	ocr_candidates_and_row_identities
01061097	109	18	spd	512	5142	512	ocr_candidates_and_row_identities
01061097	109	18	fdp	26	26	26	ocr_candidates_and_row_identities
01061097	109	18	ssw	2	2	2	ocr_candidates_and_row_identities
01061097	109	18	dkp	0			ocr_candidates_and_row_identities
01061097	109	18	dgl	0	-		ocr_candidates_and_row_identities
01061097	109	18	gruene	45	45	45	ocr_candidates_and_row_identities
01061097	109	18	fp	0	_		ocr_candidates_and_row_identities
01061097	109	18	fsu	0	-		ocr_candidates_and_row_identities
01061097	109	18	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061098	108	19	eligible_voters	177	177	177	ocr_candidates_and_row_identities
01061098	108	19	without_certificate	165	165	165	ocr_candidates_and_row_identities
01061098	108	19	with_certificate	12	12	12	ocr_candidates_and_row_identities
01061098	108	19	number_voters	157	157	157	ocr_candidates_and_row_identities
01061098	108	19	invalid_votes	0			ocr_candidates_and_row_identities
01061098	109	19	valid_votes	157	157	157	ocr_candidates_and_row_identities
01061098	109	19	cdu	81	81	81	ocr_candidates_and_row_identities
01061098	109	19	spd	69	69	69	ocr_candidates_and_row_identities
01061098	109	19	fdp	2	2	2	ocr_candidates_and_row_identities
01061098	109	19	ssw	0			ocr_candidates_and_row_identities
01061098	109	19	dkp	0			ocr_candidates_and_row_identities
01061098	109	19	dgl	0	-		ocr_candidates_and_row_identities
01061098	109	19	gruene	5	5	5	ocr_candidates_and_row_identities
01061098	109	19	fp	0	-		ocr_candidates_and_row_identities
01061098	109	19	fsu	0	-		ocr_candidates_and_row_identities
01061098	109	19	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061099	108	20	eligible_voters	55	55	55	ocr_candidates_and_row_identities
01061099	108	20	without_certificate	55	55	55	ocr_candidates_and_row_identities
01061099	108	20	with_certificate	0			ocr_candidates_and_row_identities
01061099	108	20	number_voters	46	46	46	ocr_candidates_and_row_identities
01061099	108	20	invalid_votes	0			ocr_candidates_and_row_identities
01061099	109	20	valid_votes	46	46	46	ocr_candidates_and_row_identities
01061099	109	20	cdu	39	39	39	ocr_candidates_and_row_identities
01061099	109	20	spd	1	1		ocr_candidates_and_row_identities
01061099	109	20	fdp	0			ocr_candidates_and_row_identities
01061099	109	20	ssw	1	1		ocr_candidates_and_row_identities
01061099	109	20	dkp	0			ocr_candidates_and_row_identities
01061099	109	20	dgl	0	-		ocr_candidates_and_row_identities
01061099	109	20	gruene	5	5	5	ocr_candidates_and_row_identities
01061099	109	20	fp	0	-		ocr_candidates_and_row_identities
01061099	109	20	fsu	0	-		ocr_candidates_and_row_identities
01061099	109	20	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061100	108	21	eligible_voters	116	116	116	ocr_candidates_and_row_identities
01061100	108	21	without_certificate	106	106	106	ocr_candidates_and_row_identities
01061100	108	21	with_certificate	10	10	10	ocr_candidates_and_row_identities
01061100	108	21	number_voters	90	90	90	ocr_candidates_and_row_identities
01061100	108	21	invalid_votes	0			ocr_candidates_and_row_identities
01061100	109	21	valid_votes	90	90	90	ocr_candidates_and_row_identities
01061100	109	21	cdu	66	66	66	ocr_candidates_and_row_identities
01061100	109	21	spd	21	24	21	ocr_candidates_and_row_identities
01061100	109	21	fdp	1	1	1	ocr_candidates_and_row_identities
01061100	109	21	ssw	0			ocr_candidates_and_row_identities
01061100	109	21	dkp	0			ocr_candidates_and_row_identities
01061100	109	21	dgl	0	-		ocr_candidates_and_row_identities
01061100	109	21	gruene	2	2	2	ocr_candidates_and_row_identities
01061100	109	21	fp	0	-		ocr_candidates_and_row_identities
01061100	109	21	fsu	0	-		ocr_candidates_and_row_identities
01061100	109	21	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061101	108	22	eligible_voters	628	628	628	ocr_candidates_and_row_identities
01061101	108	22	without_certificate	562	562	562	ocr_candidates_and_row_identities
01061101	108	22	with_certificate	66	66	66	ocr_candidates_and_row_identities
01061101	108	22	number_voters	503	503	503	ocr_candidates_and_row_identities
01061101	108	22	invalid_votes	0			ocr_candidates_and_row_identities
01061101	109	22	valid_votes	503	503	503	ocr_candidates_and_row_identities
01061101	109	22	cdu	291	291	291	ocr_candidates_and_row_identities
01061101	109	22	spd	175	175	175	ocr_candidates_and_row_identities
01061101	109	22	fdp	14	14	14	ocr_candidates_and_row_identities
01061101	109	22	ssw	0	-		ocr_candidates_and_row_identities
01061101	109	22	dkp	1	1		ocr_candidates_and_row_identities
01061101	109	22	dgl	2	2	2	ocr_candidates_and_row_identities
01061101	109	22	gruene	20	20	20	ocr_candidates_and_row_identities
01061101	109	22	fp	0	-		ocr_candidates_and_row_identities
01061101	109	22	fsu	0	-		ocr_candidates_and_row_identities
01061101	109	22	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061102	108	23	eligible_voters	114	114	114	ocr_candidates_and_row_identities
01061102	108	23	without_certificate	104	104	104	ocr_candidates_and_row_identities
01061102	108	23	with_certificate	10	10	10	ocr_candidates_and_row_identities
01061102	108	23	number_voters	89	&9	78,1	visual
01061102	108	23	invalid_votes	0			ocr_candidates_and_row_identities
01061102	109	23	valid_votes	89	89	89	ocr_candidates_and_row_identities
01061102	109	23	cdu	60	60	60	ocr_candidates_and_row_identities
01061102	109	23	spd	21	21	21	ocr_candidates_and_row_identities
01061102	109	23	fdp	1	1		ocr_candidates_and_row_identities
01061102	109	23	ssw	0	=		ocr_candidates_and_row_identities
01061102	109	23	dkp	0			ocr_candidates_and_row_identities
01061102	109	23	dgl	0			ocr_candidates_and_row_identities
01061102	109	23	gruene	7	7	7	ocr_candidates_and_row_identities
01061102	109	23	fp	0	-		ocr_candidates_and_row_identities
01061102	109	23	fsu	0	-		ocr_candidates_and_row_identities
01061102	109	23	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061103	108	24	eligible_voters	57	57	57	ocr_candidates_and_row_identities
01061103	108	24	without_certificate	50	50	50	ocr_candidates_and_row_identities
01061103	108	24	with_certificate	7	7	7	ocr_candidates_and_row_identities
01061103	108	24	number_voters	48	48	48	ocr_candidates_and_row_identities
01061103	108	24	invalid_votes	0			ocr_candidates_and_row_identities
01061103	109	24	valid_votes	48	48	48	ocr_candidates_and_row_identities
01061103	109	24	cdu	33	33	33	ocr_candidates_and_row_identities
01061103	109	24	spd	13	13	13	ocr_candidates_and_row_identities
01061103	109	24	fdp	0			ocr_candidates_and_row_identities
01061103	109	24	ssw	0	-		ocr_candidates_and_row_identities
01061103	109	24	dkp	0			ocr_candidates_and_row_identities
01061103	109	24	dgl	0			ocr_candidates_and_row_identities
01061103	109	24	gruene	2	2	2	ocr_candidates_and_row_identities
01061103	109	24	fp	0	-		ocr_candidates_and_row_identities
01061103	109	24	fsu	0	-		ocr_candidates_and_row_identities
01061103	109	24	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061104	108	25	eligible_voters	563	563	563	ocr_candidates_and_row_identities
01061104	108	25	without_certificate	548	548	548	ocr_candidates_and_row_identities
01061104	108	25	with_certificate	15	15	15	ocr_candidates_and_row_identities
01061104	108	25	number_voters	456	456	456	ocr_candidates_and_row_identities
01061104	108	25	invalid_votes	3	3	3	ocr_candidates_and_row_identities
01061104	109	25	valid_votes	453	453	453	ocr_candidates_and_row_identities
01061104	109	25	cdu	206	206	206	ocr_candidates_and_row_identities
01061104	109	25	spd	226	226	226	ocr_candidates_and_row_identities
01061104	109	25	fdp	7	7	7	ocr_candidates_and_row_identities
01061104	109	25	ssw	0	-		ocr_candidates_and_row_identities
01061104	109	25	dkp	0			ocr_candidates_and_row_identities
01061104	109	25	dgl	2	2	2	ocr_candidates_and_row_identities
01061104	109	25	gruene	12	12	12	ocr_candidates_and_row_identities
01061104	109	25	fp	0	-		ocr_candidates_and_row_identities
01061104	109	25	fsu	0	-		ocr_candidates_and_row_identities
